index,id,gender,age,married,num_depen,lat,long,pop,score,num_ref,mult_line,offer,phon_serv,int_serv,int_type,onl_sec,onl_back,dev_prot,premium,str_tv,str_movie,str_music,contract,paperless,payment,tenure_month,month_charge,unlimite,avg_gb,avg_long_dist,t_charge,t_refund,t_extra,t_long_dist,t_revenue,churn,is_test,is_train
2031,3481-JHUZH,Male,47,Yes,0,37.691561,-122.445202,47453,1,1,No,None,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,20,70.45,,8,16.49,1470.95,0,0,329.8,1800.75,Competitor,FALSE,TRUE
2032,1619-YWUBB,Female,63,No,0,37.380662,-122.086022,32143,1,0,Yes,Offer E,Yes,Yes,DSL,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,3,75.8,No,23,5.2,246.3,0,10,15.6,271.9,,FALSE,TRUE
2033,6353-BRMMA,Female,47,Yes,0,37.654436,-122.426468,60599,,7,Yes,None,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,17,88.25,Yes,9,17.91,1460.65,0,0,304.47,1765.12,Other,FALSE,TRUE
2034,9359-JANWS,Female,31,No,0,37.421633,-122.009613,16985,3,0,No,None,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,2,70,Yes,10,37.76,153.05,0,0,75.52,228.57,Other,FALSE,TRUE
2035,7853-WNZSY,Female,63,No,0,,,,,0,Yes,None,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,21,97.35,Yes,10,9.06,2119.5,0,0,190.26,2309.76,,TRUE,FALSE
2036,8571-ZCMCX,Male,34,No,1,37.720498,-122.443119,73117,1,1,Yes,Offer E,Yes,No,DSL,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,5,25.9,No,0,40.05,135,0,0,200.25,335.25,,TRUE,FALSE
2037,4026-SKKHW,Male,43,No,0,37.758085,-122.434801,30587,1,0,Yes,None,Yes,Yes,DSL,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,24,55.65,No,,8.99,1400.55,0,60,215.76,1676.31,Competitor,FALSE,TRUE
2038,8436-BJUMM,Female,47,No,0,37.786031,-122.437301,33122,2,0,No,Offer E,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,1,69.65,Yes,8,49.24,69.65,0,0,49.24,118.89,,FALSE,TRUE
2039,5022-KVDQT,Male,41,No,0,37.770533,-122.445121,38756,,0,Yes,None,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,10,106.02,Yes,3,45.21,1060.2,0,0,452.1,1512.3,,TRUE,FALSE
2040,9330-DHBFL,Male,44,No,0,,,,,0,Yes,None,Yes,Yes,Fiber Optic,Yes,No,Yes,No,Yes,Yes,Yes,One Year,Yes,Credit Card,53,106.95,,4,29.8,5785.5,0,0,1579.4,7364.9,,TRUE,FALSE
2041,9058-MJLZC,Female,47,Yes,0,37.45809,-122.115398,45499,1,2,Yes,None,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,49,95.6,Yes,9,49.63,4783.5,0,0,2431.87,7215.37,,FALSE,TRUE
2042,0362-RAOQO,Male,39,No,0,37.416159,-122.131337,24492,,0,No,None,No,Yes,DSL,No,No,Yes,No,Yes,No,No,Two Year,Yes,Bank Withdrawal,11,41.6,Yes,5,0,470.6,0,0,0,470.6,,TRUE,FALSE
2043,9094-AZPHK,Male,34,Yes,0,,,,1,0,No,None,Yes,Yes,,Yes,Yes,No,No,No,Yes,No,Month-to-Month,Yes,Credit Card,15,,,,,,,,,,,FALSE,TRUE
2044,6275-YDUVO,Male,55,No,0,37.980057,-121.801599,90891,3,1,Yes,Offer B,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,49,84.5,Yes,20,39.6,4254.85,0,0,1940.4,6195.25,Competitor,FALSE,TRUE
2045,1088-AUUZZ,Male,43,Yes,0,37.555473,-122.080312,33883,1,0,Yes,None,Yes,No,,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Mailed Check,15,,No,,,,,,,,Competitor,FALSE,TRUE
2046,0655-RBDUG,Female,47,Yes,0,38.672708,-122.403219,494,2,1,No,None,No,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,9,48.75,,10,0,442.2,0,10,0,452.2,,FALSE,TRUE
2047,2257-BOVXD,Male,42,No,0,37.950248,-122.022455,27394,1,0,No,None,Yes,Yes,Cable,Yes,No,No,Yes,No,No,No,Month-to-Month,Yes,Credit Card,12,56.65,Yes,10,7.97,654.85,0,0,95.64,750.49,Price,FALSE,TRUE
2048,7945-PRBVF,Female,24,No,0,38.027218,-122.23463,8506,,0,No,Offer B,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Yes,Two Year,No,Credit Card,42,73.9,Yes,53,5.75,3160.55,0,0,241.5,3402.05,Price,FALSE,TRUE
2049,6101-IMRMM,Female,24,Yes,0,38.581354,-122.296283,9423,3,1,Yes,None,Yes,No,None,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,33,24.5,No,0,35.31,740.3,35.05,0,1165.23,1870.48,Price,FALSE,TRUE
2050,8778-LMWTJ,Female,54,No,0,37.59485,-122.051521,66472,2,0,Yes,None,Yes,Yes,Fiber Optic,Yes,No,Yes,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,31,89.9,Yes,11,6.33,2806.9,41.18,0,196.23,2961.95,,TRUE,FALSE
2051,5921-NGYRH,Female,57,No,0,37.739113,-122.175602,31392,3,0,Yes,None,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,No,One Year,No,Credit Card,12,74.05,Yes,22,42.58,872.65,48.61,0,510.96,1335,Other,FALSE,TRUE
2052,3482-ABPKK,Male,27,Yes,0,37.890274,-122.295192,15882,2,1,Yes,None,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,14,85.15,,42,21.3,1139.2,38.48,0,298.2,1398.92,Dissatisfaction,FALSE,TRUE
2053,7576-ASEJU,Male,27,No,0,37.921034,-122.341798,39089,1,0,No,None,Yes,Yes,Fiber Optic,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,16,94.25,No,,20.44,1483.25,0,140,327.04,1950.29,Competitor,FALSE,TRUE
2054,0895-LNKRC,Male,24,Yes,0,37.941456,-122.320968,13984,,1,Yes,Offer B,Yes,Yes,Cable,Yes,Yes,Yes,No,No,Yes,Yes,One Year,No,Credit Card,65,72.45,,51,26.75,4653.85,14.23,0,1738.75,6378.37,,TRUE,FALSE
2055,6897-UUBNU,Female,26,No,0,37.972662,-122.491452,40239,1,0,Yes,Offer B,Yes,Yes,Fiber Optic,Yes,No,Yes,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,42,105.2,Yes,52,33.46,4400.75,40.15,0,1405.32,5765.92,Competitor,FALSE,TRUE
2056,2228-BZDEE,Male,34,Yes,0,38.34719,-122.697822,42544,1,3,Yes,None,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,6,82.85,Yes,28,,460.25,48.95,0,,,Competitor,FALSE,TRUE
2057,7181-OQCUT,Female,54,Yes,0,38.135897,-122.563683,16429,3,1,No,None,Yes,Yes,Fiber Optic,No,Yes,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,5,83.6,,23,7,404.2,24.44,0,35,414.76,Competitor,FALSE,TRUE
2058,8313-KTIHG,Male,24,No,0,38.052209,-122.775567,248,3,0,Yes,Offer A,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,68,108.45,Yes,73,21.74,7176.55,9.68,0,1478.32,8645.19,Competitor,FALSE,TRUE
2059,4983-CCWMC,Male,57,Yes,0,38.005839,-122.638155,1449,1,3,No,None,Yes,Yes,Fiber Optic,Yes,No,No,Yes,No,No,No,Month-to-Month,No,Bank Withdrawal,12,80.85,Yes,18,18.26,866.45,23.72,0,219.12,1061.85,,FALSE,TRUE
2060,2856-HYAPG,Female,47,No,0,37.013471,-121.877877,24227,1,0,No,Offer B,No,Yes,DSL,No,No,Yes,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,43,48.28372093,Yes,12,0,2076.2,20.29,0,0,2055.91,Competitor,FALSE,TRUE
2061,7691-KGKGP,Female,21,Yes,0,,,,1,0,Yes,None,Yes,No,,No,No,Yes,No,No,Yes,No,Two Year,Yes,Bank Withdrawal,6,,No,,,,,,,,Price,FALSE,TRUE
2062,2946-KIQSP,Male,56,No,0,37.089111,-122.062213,8728,2,0,No,None,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Month-to-Month,No,Mailed Check,1,70.75,Yes,8,26,70.75,0,0,26,96.75,Dissatisfaction,FALSE,TRUE
2063,0880-FVFWF,Female,19,No,0,33.141265,-116.967221,48690,3,0,Yes,None,Yes,Yes,,No,Yes,No,No,Yes,No,Yes,Month-to-Month,Yes,Credit Card,20,,,,,,,,,,,TRUE,FALSE
2064,5859-HZYLF,Female,34,No,0,36.931654,-121.752383,81141,,0,No,None,No,Yes,DSL,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Mailed Check,1,45.3,Yes,18,0,45.3,0,0,0,45.3,,FALSE,TRUE
2065,2277-DJJDL,Male,61,No,0,37.284265,-121.827673,57748,,0,No,None,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,2,94.95,Yes,2,26.05,178.1,0,0,52.1,230.2,Competitor,FALSE,TRUE
2066,0742-NXBGR,Female,33,Yes,1,37.333851,-121.891147,561,3,0,No,None,Yes,Yes,DSL,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,12,,No,16,5.16,,18.21,,61.92,524.31,Price,FALSE,TRUE
2067,5760-FXFVO,Male,55,Yes,0,37.304681,-121.809955,37127,2,3,No,Offer E,No,Yes,DSL,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,1,23.45,Yes,21,0,23.45,0,0,0,23.45,,FALSE,TRUE
2068,4565-NLZBV,Male,30,No,0,37.375156,-121.795867,60620,1,0,No,None,Yes,Yes,,No,No,No,No,No,Yes,No,Month-to-Month,Yes,Mailed Check,42,,,,,,,,,,,FALSE,TRUE
2069,8450-JOVAH,Female,21,Yes,0,37.305622,-122.000887,37570,2,4,Yes,Offer B,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,60,101.1,,48,9.23,6039.9,9.23,0,553.8,6584.47,Dissatisfaction,FALSE,TRUE
2070,6993-YGFJV,Female,51,No,0,37.424655,-121.74841,40568,1,0,Yes,Offer E,Yes,Yes,DSL,No,No,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,3,50.65,Yes,3,22.56,151.3,0,0,67.68,218.98,Dissatisfaction,FALSE,TRUE
2071,6682-QJDGB,Female,47,No,0,37.28682,-121.723877,15798,1,0,No,Offer E,Yes,Yes,Cable,No,No,No,No,No,Yes,Yes,Two Year,No,Bank Withdrawal,1,55.4,Yes,,13.01,55.4,0,0,13.01,68.41,Competitor,FALSE,TRUE
2072,2919-HBCJO,Female,20,No,0,38.200231,-121.235034,6317,1,0,Yes,None,Yes,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,0,,Yes,52,,5916.45,1.27,0,1751.88,7667.06,,FALSE,TRUE
2073,7816-VGHTO,Male,36,Yes,0,38.010092,-122.689442,1025,1,0,Yes,None,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,13,102.25,Yes,28,30.55,1359,0,0,397.15,1756.15,Competitor,FALSE,TRUE
2074,0164-APGRB,Female,34,No,0,38.085839,-120.37855,2144,,0,No,Offer E,Yes,Yes,Cable,Yes,No,No,Yes,No,No,No,Month-to-Month,No,Credit Card,5,53.85,No,22,24.32,259.8,22.96,10,121.6,368.44,Competitor,FALSE,TRUE
2075,5914-GXMDA,Female,30,Yes,0,,,,2,2,Yes,Offer B,Yes,Yes,Cable,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,42,50.25,Yes,41,10.79,2203.65,28.49,0,453.18,2628.34,Competitor,FALSE,TRUE
2076,1271-SJBGZ,Female,35,No,0,37.902968,-119.667544,3680,3,0,No,None,Yes,No,,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,28,,No,,,,,,,,,TRUE,FALSE
2077,0523-VNGTF,Female,40,Yes,0,37.84771,-120.486589,9559,,0,No,None,Yes,Yes,Fiber Optic,No,Yes,Yes,No,No,Yes,Yes,Month-to-Month,Yes,Credit Card,16,93.2,Yes,7,40.76,1573.7,35.7,0,652.16,2190.16,Competitor,FALSE,TRUE
2078,9762-YAQAA,Male,53,Yes,0,37.80821,-121.308401,10834,1,0,No,Offer E,Yes,No,None,No,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,5,19.35,No,0,31.76,126.05,0,0,158.8,284.85,,TRUE,FALSE
2079,3208-YPIOE,Male,29,No,0,37.361987,-120.748394,12672,1,0,No,Offer E,Yes,No,None,No,No,No,No,No,No,No,Two Year,No,Mailed Check,3,19.85,No,0,32.01,64.55,0,0,96.03,160.58,Price,FALSE,TRUE
2080,9278-VZKCD,Female,51,Yes,0,37.671806,-121.007575,52872,1,4,Yes,None,Yes,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,31,104.2,Yes,13,3.73,3243.45,17.01,0,115.63,3342.07,Dissatisfaction,FALSE,TRUE
2081,6770-XUAGN,Male,49,No,0,37.639029,-120.964772,27135,1,0,No,None,Yes,Yes,Fiber Optic,No,Yes,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,1,79.25,Yes,,19.98,79.25,0,0,19.98,99.23,,TRUE,FALSE
2082,3580-GICBM,Female,30,No,0,37.672906,-120.946594,47613,2,0,No,Offer E,Yes,Yes,DSL,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,1,44.9,Yes,,41.78,44.9,0,0,41.78,86.68,Dissatisfaction,FALSE,TRUE
2083,1625-JAIIY,Male,47,Yes,0,,,,2,1,No,None,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,10,70.1,Yes,19,22.03,659.65,34.69,0,220.3,845.26,Dissatisfaction,FALSE,TRUE
2084,7794-JASDG,Male,27,No,0,,,,3,0,No,None,No,Yes,,No,No,No,No,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,45,,,,,,,,,,,TRUE,FALSE
2085,6231-WFGFH,Male,47,No,0,38.224869,-119.755729,235,1,0,Yes,Offer B,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,43,77.85,Yes,25,49.13,3365.85,0,0,2112.59,5478.44,Price,FALSE,TRUE
2086,8457-XIGKN,Male,47,No,0,37.329725,-120.306399,4150,2,0,No,Offer E,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,4,54.3,No,19,40.15,195.3,0,80,160.6,435.9,Price,FALSE,TRUE
2087,3810-PJUHR,Male,42,Yes,0,37.939768,-120.188002,3979,1,0,No,None,Yes,Yes,,Yes,No,No,No,Yes,No,No,Month-to-Month,No,Bank Withdrawal,45,,,,,,,,,,Price,FALSE,TRUE
2088,8774-GSBUN,Male,24,No,0,,,,1,0,No,None,Yes,Yes,Fiber Optic,No,No,Yes,No,No,Yes,Yes,Two Year,No,Credit Card,1,80.5,Yes,69,35.77,80.5,0,0,35.77,116.27,,FALSE,TRUE
2089,5124-EOGYE,Male,20,No,0,38.460517,-122.790335,36125,,0,Yes,Offer E,Yes,Yes,Fiber Optic,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,4,72.2,Yes,71,29.98,305.55,0,0,119.92,425.47,Dissatisfaction,FALSE,TRUE
2090,2189-UXTKY,Male,47,No,0,38.526941,-122.709096,35057,1,0,No,Offer D,Yes,Yes,Cable,No,No,No,Yes,No,No,No,Month-to-Month,No,Mailed Check,17,51.5,Yes,2,46.6,900.5,35.34,0,792.2,1657.36,Dissatisfaction,FALSE,TRUE
2091,1976-CFOCS,Male,47,Yes,0,,,,2,2,Yes,Offer D,Yes,Yes,Cable,Yes,Yes,No,Yes,Yes,No,No,One Year,No,Mailed Check,21,77.38095238,No,14,17.57,1625,18.39,80,368.97,2055.58,,FALSE,TRUE
2092,5647-FXOTP,Male,47,Yes,0,39.361283,-123.784599,333,1,1,Yes,None,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,42,95.25,Yes,29,18.26,3959.35,27.3,0,766.92,4698.97,Attitude,FALSE,TRUE
2093,4480-QQRHC,Female,38,Yes,0,39.239818,-123.565432,371,1,1,No,Offer E,Yes,Yes,Fiber Optic,No,No,No,Yes,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,5,85.75,Yes,22,1.12,470.95,44.16,0,5.6,432.39,,FALSE,TRUE
2094,3645-DEYGF,Female,25,Yes,0,38.434362,-122.86891,390,2,1,No,Offer E,Yes,Yes,Fiber Optic,No,No,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,7,69,Yes,,8.95,506.9,0,0,62.65,569.55,Attitude,FALSE,TRUE
2095,8043-PNYSD,Male,27,No,0,38.93706,-123.118111,1373,3,0,No,Offer E,Yes,Yes,Cable,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,2,46.05,No,52,29.69,80.35,0,10,59.38,149.73,Attitude,FALSE,TRUE
2096,1508-DFXCU,Female,54,No,0,39.806141,-123.531098,2706,,0,Yes,None,Yes,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,5,100.5,Yes,29,28.2,514,0,0,141,655,Competitor,FALSE,TRUE
2097,0314-TKOSI,Male,48,No,0,39.305545,-123.743697,2229,1,0,No,None,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,1,69.95,Yes,16,27.58,69.95,0,0,27.58,97.53,,FALSE,TRUE
2098,3125-RAHBV,Male,59,No,0,37.750822,-121.238423,19867,3,0,Yes,Offer E,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,1,93.3,Yes,,7.99,93.3,0,0,7.99,101.29,Other,FALSE,TRUE
2099,4291-TPNFG,Male,47,Yes,0,,,,1,0,No,Offer E,Yes,Yes,DSL,No,No,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,3,49.15,No,29,40.79,169.05,0,10,122.37,301.42,Competitor,FALSE,TRUE
2100,0407-BDJKB,Male,47,No,0,40.557314,-124.081662,1201,2,0,No,None,Yes,No,None,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,2,20.35,No,0,32.03,33.2,0,0,64.06,97.26,Attitude,FALSE,TRUE
2101,7797-EJMDP,Female,47,No,0,40.210895,-123.86,867,,0,No,None,Yes,Yes,Fiber Optic,Yes,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,3,99,No,59,33.39,287.4,0,10,100.17,397.57,Competitor,FALSE,TRUE
2102,5016-IBERQ,Male,36,No,0,,,,,0,No,None,Yes,Yes,,No,No,Yes,Yes,No,No,No,Two Year,Yes,Credit Card,45,,,,,,,,,,Competitor,FALSE,TRUE
2103,0174-QRVVY,Male,25,No,0,,,,2,0,Yes,None,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,67,116.2,Yes,71,33.88,7752.3,0,0,2269.96,10022.26,Other,FALSE,TRUE
2104,1970-KKFWL,Female,55,Yes,0,40.485849,-124.163234,3284,,0,Yes,Offer A,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,71,93.7,Yes,17,40.52,6585.35,0,0,2876.92,9462.27,Competitor,FALSE,TRUE
2105,6128-AQBMT,Male,42,No,0,41.950683,-124.097094,2020,,0,No,None,Yes,No,None,No,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,1,19.7,No,0,1.91,19.7,0,0,1.91,21.61,Attitude,FALSE,TRUE
2106,1496-GGSUK,Male,20,No,0,33.362575,-117.299644,42239,,0,Yes,None,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,5,75.55,Yes,58,35.22,377.75,0,0,176.1,553.85,,FALSE,TRUE
2107,2959-EEXWB,Female,47,No,0,38.431407,-120.8421,222,,0,No,None,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Month-to-Month,Yes,Credit Card,9,77.65,Yes,,22.88,714.15,0,0,205.92,920.07,Competitor,FALSE,TRUE
2108,7707-PYBBH,Male,31,No,0,38.384648,-121.578701,1417,,0,No,Offer B,Yes,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,54,105.4,Yes,26,49.98,5643.4,0,0,2698.92,8342.32,,FALSE,TRUE
2109,5816-JMLGY,Male,63,No,0,38.880622,-120.973865,3674,1,0,No,None,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,2,95.85,Yes,18,37.43,197.7,0,0,74.86,272.56,,FALSE,TRUE
2110,5275-PMFUT,Male,64,No,0,38.683605,-120.811852,4426,1,0,Yes,None,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,1,79.15,Yes,24,24.48,79.15,0,0,24.48,103.63,Competitor,FALSE,TRUE
2111,2495-TTHBQ,Female,42,Yes,0,38.434138,-121.30587,38534,1,0,No,None,No,Yes,,No,No,Yes,No,Yes,No,No,Two Year,Yes,Credit Card,55,,,,,,,,,,Attitude,FALSE,TRUE
2112,5789-LDFXO,Female,47,No,0,38.349195,-121.902943,171,3,0,No,None,Yes,Yes,DSL,No,No,No,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,4,79,Yes,27,27.57,303.15,0,0,110.28,413.43,Dissatisfaction,FALSE,TRUE
2113,4654-DLAMQ,Male,34,No,2,38.336216,-120.76901,6202,,0,No,None,Yes,Yes,DSL,No,No,Yes,No,No,No,No,Month-to-Month,Yes,Mailed Check,1,49.9,Yes,17,39.6,49.9,0,0,39.6,89.5,,TRUE,FALSE
2114,7909-FIOIY,Female,54,No,0,,,,1,0,Yes,Offer D,Yes,Yes,Fiber Optic,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,13,100.35,Yes,26,6.78,1358.85,34.09,0,88.14,1412.9,Price,FALSE,TRUE
2115,0463-TXOAK,Male,28,Yes,0,38.689174,-121.218435,32040,,0,Yes,None,Yes,Yes,,No,Yes,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,59,,,,,,,,,,Competitor,FALSE,TRUE
2116,6380-ARCEH,Male,39,Yes,0,,,,1,5,Yes,Offer B,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,No,Yes,No,One Year,No,Bank Withdrawal,65,88.76307692,Yes,16,49.33,5769.6,18.72,0,3206.45,8957.33,Dissatisfaction,FALSE,TRUE
2117,5256-SKJGO,Female,44,No,0,38.724322,-120.991237,3815,,0,No,None,Yes,No,,No,Yes,Yes,Yes,No,No,No,Two Year,Yes,Bank Withdrawal,66,,No,,,,,,,,Price,FALSE,TRUE
2118,1752-OZXFY,Female,47,No,0,38.432145,-120.77069,4610,2,0,Yes,Offer B,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,No,No,Month-to-Month,Yes,Credit Card,45,89.3,Yes,24,14.12,4016.85,44.63,0,635.4,4607.62,Dissatisfaction,FALSE,TRUE
2119,9360-OMDZZ,Female,31,No,0,38.736685,-121.251984,25173,1,0,No,Offer E,Yes,Yes,DSL,No,Yes,No,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,1,74.3,Yes,8,39.66,74.3,0,0,39.66,113.96,Competitor,FALSE,TRUE
2120,3988-RQIXO,Female,49,No,0,39.043387,-121.409837,3600,1,0,No,Offer E,No,Yes,DSL,No,Yes,No,Yes,No,Yes,No,Month-to-Month,Yes,Mailed Check,1,44.65,Yes,19,0,44.65,0,0,0,44.65,,FALSE,TRUE
2121,0002-ORFBO,Male,40,Yes,0,38.392559,-121.225093,5889,1,0,No,None,No,Yes,,No,Yes,No,No,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,45,,,,,,,,,,Competitor,FALSE,TRUE
2122,5414-OFQCB,Male,54,No,0,38.578604,-122.024579,8406,,0,No,Offer D,Yes,Yes,DSL,No,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,10,80.7,No,3,17.07,788.8,38.42,50,170.7,971.08,Competitor,FALSE,TRUE
2123,5909-ECHUI,Male,24,No,0,38.348884,-122.51699,363,2,0,No,Offer E,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,4,101.7,Yes,85,26.16,364.55,1.48,0,104.64,467.71,,TRUE,FALSE
2124,6579-JPICP,Female,31,No,0,38.733714,-120.795213,34146,3,0,No,Offer E,Yes,No,None,No,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,1,20.4,No,0,22.12,20.4,0,0,22.12,42.52,Price,FALSE,TRUE
2125,8819-IMISP,Male,36,Yes,0,38.591134,-121.161585,299,1,0,Yes,None,Yes,Yes,,No,No,Yes,No,Yes,Yes,No,Month-to-Month,No,Credit Card,37,,,,,,,,,,Competitor,FALSE,TRUE
2126,7134-HBPBS,Female,60,Yes,0,38.35363,-121.44195,47065,,3,Yes,Offer A,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,71,106,,12,47.34,7723.7,0,0,3361.14,11084.84,,TRUE,FALSE
2127,2799-ARNLO,Female,43,No,2,38.694081,-121.694431,15022,1,0,No,Offer E,Yes,Yes,Cable,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,3,55.1,Yes,,26.04,154.65,0,0,78.12,232.77,,FALSE,TRUE
2128,1897-OKVMW,Male,58,No,0,38.53508,-121.444144,37031,3,0,Yes,None,Yes,Yes,,No,No,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,1,,,,,,,,,,,TRUE,FALSE
2129,5399-ZIMKF,Male,51,Yes,0,38.590035,-121.412455,30715,1,1,Yes,None,Yes,Yes,Fiber Optic,No,No,Yes,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,32,91.05,No,9,46.92,2954.5,0,70,1501.44,4525.94,,TRUE,FALSE
2130,1010-DIAUQ,Female,51,No,0,38.591134,-121.161585,299,3,0,No,None,Yes,Yes,,Yes,No,No,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,43,,,,,,,,,,,FALSE,TRUE
