Customer ID,Count,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Country,State,City,Zip Code,Lat Long,Latitude,Longitude,ID,Population,Satisfaction Score,Churn Category
5799-JRCZO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7771-CFQRQ,1,Male,54,No,No,No,No,0,United States,NA,La Puente,NA,"34.038983, -117.991372",34.038983,-117.991372,NA,NA,2,Attitude
7956-XQWGU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8316-BBQAY,1,Female,64,No,No,Yes,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,No Churn
8580-QVLOC,1,Female,31,No,No,No,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,No Churn
1092-GANHU,1,Male,NA,No,No,No,No,NA,United States,California,Fresno,93703,"36.768774, -119.762633",36.768774,NA,846,31180,4,NA
4065-JJAVA,1,NA,35,No,No,Yes,No,NA,United States,NA,Rancho Cucamonga,91739,"34.133809, -117.523724",34.133809,-117.523724,256,12937,4,No Churn
2858-MOFSQ,NA,Female,58,No,No,No,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA
0203-HHYIJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4210-QFJMF,1,Male,38,No,No,Yes,Yes,1,United States,California,NA,92028,"33.362575, -117.299644",33.362575,-117.299644,328,42239,NA,No Churn
8930-XOTDP,1,Female,33,No,No,Yes,Yes,1,United States,NA,French Gulch,96033,NA,40.740138,-122.587476,1585,373,NA,NA
7643-RCHXS,1,Female,62,NA,NA,NA,No,0,United States,California,Fiddletown,95629,"38.513484, -120.704613",38.513484,-120.704613,1386,850,3,No Churn
2612-RANWT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8035-PWSEV,1,Male,44,No,No,No,NA,1,United States,California,Los Altos,94024,"37.352911, -122.093002",37.352911,-122.093002,891,21496,4,NA
3863-IUBJR,1,Female,62,NA,No,No,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA
3450-WXOAT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4521-YEEHE,1,NA,54,No,NA,Yes,Yes,2,United States,California,Myers Flat,95554,"40.267158, -123.805913",40.267158,-123.805913,1343,644,2,NA
7614-QVWQL,1,Female,NA,No,No,No,No,0,United States,NA,Klamath River,NA,"41.816595, -122.948287",41.816595,-122.948287,NA,NA,NA,Price
9058-CBREO,1,Male,22,Yes,No,Yes,No,0,United States,California,Maxwell,95955,"39.281194, -122.226568",39.281194,-122.226568,1529,1146,3,No Churn
0164-XAIRP,1,Female,NA,No,No,NA,Yes,1,United States,California,Scotts Valley,95066,"37.070177, -122.010077",37.070177,-122.010077,1114,14574,3,NA
8779-YIQQA,1,NA,46,NA,No,No,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,No Churn
9959-WOFKT,1,Male,NA,No,No,No,No,0,United States,California,Corona,92881,"33.833686, -117.513063",33.833686,-117.513063,610,21911,3,No Churn
8066-POXGX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6394-MFYNG,1,NA,52,No,No,Yes,No,0,United States,NA,NA,92845,"33.782955, -118.026456",33.782955,-118.026456,599,15878,1,NA
9752-ZNQUT,1,Male,60,No,No,No,No,0,United States,California,Eureka,95503,"40.737431, -124.108897",40.737431,-124.108897,1318,23570,NA,Competitor
8917-FAEMR,1,Male,34,No,NA,Yes,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA
8670-ERCJH,NA,Male,NA,No,NA,Yes,Yes,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4877-EVATK,1,Male,51,No,No,NA,No,NA,United States,California,Glendale,91204,"34.136306, -118.26036",34.136306,-118.26036,183,17015,4,No Churn
5204-HMGYF,1,Male,66,No,Yes,Yes,No,0,United States,California,NA,90742,"33.719221, -118.073596",33.719221,-118.073596,145,1107,3,No Churn
2474-LCNUE,1,Male,28,Yes,NA,Yes,Yes,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Churn
0168-XZKBB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2576-HXMPA,1,Female,76,NA,Yes,Yes,Yes,3,United States,California,Weldon,93283,"35.55647, -118.244914",35.55647,NA,699,1935,3,NA
1099-BTKWT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8637-XJIVR,1,Female,58,No,No,No,No,0,United States,California,Ontario,91764,"34.074087, -117.605618",34.074087,-117.605618,272,49474,1,Competitor
3714-XPXBW,NA,Male,29,Yes,No,No,NA,0,United States,California,Windsor,NA,"38.527297, -122.810044",NA,-122.810044,NA,NA,3,No Churn
2257-BOVXD,1,Male,42,No,NA,No,No,0,United States,California,Port Costa,94569,"38.035707, -122.196821",38.035707,-122.196821,997,173,1,Price
8393-DLHGA,1,Female,46,NA,No,Yes,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Churn
6127-ISGTU,NA,Male,23,Yes,No,Yes,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
9702-AIUJO,1,Male,44,No,No,No,Yes,1,United States,California,San Lucas,93954,"36.125529, -120.864443",36.125529,-120.864443,878,521,5,No Churn
4615-PIVVU,1,NA,79,No,Yes,Yes,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
7508-MYBOG,1,Male,37,No,No,No,No,0,United States,California,Chico,95928,"39.681488, -121.83721",39.681488,-121.83721,1507,32848,NA,Dissatisfaction
4074-SJFFA,1,Male,66,No,Yes,No,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,No Churn
8706-HRADD,1,Male,49,No,No,Yes,No,0,United States,California,Sunnyvale,NA,NA,37.421633,-122.009613,NA,NA,3,No Churn
2040-LDIWQ,1,Male,61,No,No,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
0887-WBJVH,1,Female,54,No,No,No,No,0,United States,California,Hesperia,92345,NA,34.361387,-117.337509,462,68515,3,No Churn
9555-SAHUZ,1,NA,29,Yes,No,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,No Churn
9465-RWMXL,NA,NA,56,NA,No,Yes,Yes,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Churn
6518-LGAOV,1,Male,68,No,Yes,Yes,No,0,NA,California,Forbestown,95941,"39.531028, -121.24807",39.531028,-121.24807,1516,452,NA,NA
2546-KZAAT,1,Male,46,No,No,Yes,Yes,2,United States,California,Lancaster,93535,"34.712708, -117.889656",34.712708,-117.889656,770,57794,NA,No Churn
5448-VWNAM,1,Male,22,Yes,No,Yes,No,0,United States,NA,Glendale,91201,"34.17051, -118.289463",34.17051,-118.289463,180,23981,4,No Churn
4936-YPJNK,1,Female,28,Yes,NA,No,No,NA,NA,California,San Jacinto,92582,NA,33.806708,-117.02007,524,4456,5,No Churn
3173-NVMPX,1,NA,NA,No,No,Yes,Yes,2,United States,California,Long Beach,90813,"33.781086, -118.199049",33.781086,NA,158,63136,NA,NA
9348-YVOMK,1,Male,60,No,No,No,No,0,United States,California,NA,NA,"36.654614, -119.903674",36.654614,NA,NA,NA,3,No Churn
9888-ZCUMM,1,Female,68,No,NA,No,No,0,NA,California,Pomona,91768,"34.067932, -117.785168",34.067932,NA,276,36057,NA,No Churn
8148-NLEGT,1,Female,37,NA,No,Yes,No,0,United States,California,San Jose,95117,"37.311088, -121.961786",37.311088,NA,1123,29914,4,No Churn
5600-KTXFM,1,Male,42,No,No,Yes,Yes,3,United States,California,Soledad,93960,"36.414216, -121.360597",36.414216,-121.360597,880,13003,NA,No Churn
2988-QRAJY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4061-UKJWL,1,Male,34,No,NA,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Competitor
8718-PTMEZ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6298-QDFNH,1,Female,66,NA,Yes,No,No,0,United States,California,Davis Creek,96108,"41.750354, -120.403885",41.750354,-120.403885,1638,104,5,No Churn
6116-RFVHN,1,Male,26,Yes,NA,NA,No,0,United States,California,Sun City,92585,NA,33.739412,-117.173334,527,8692,3,No Churn
7157-SMCFK,1,Female,64,No,No,Yes,No,0,United States,California,Long Beach,90822,"33.778436, -118.118648",33.778436,-118.118648,161,425,3,No Churn
3519-ZKXGG,1,Female,41,No,No,No,No,0,United States,California,Oakland,94607,"37.80707, -122.297401",37.80707,-122.297401,1024,21054,3,No Churn
8945-MUQUF,1,Female,40,No,No,Yes,No,0,United States,California,King City,NA,"36.220761, -120.980777",36.220761,-120.980777,NA,NA,5,NA
8232-CTLKO,1,NA,NA,No,No,NA,No,0,United States,California,San Diego,92104,"32.741499, -117.127409",32.741499,-117.127409,356,47689,4,No Churn
4124-MMETB,1,NA,69,No,Yes,Yes,No,NA,United States,California,Herald,95638,"38.313447, -121.123886",38.313447,-121.123886,1395,1745,3,Other
7580-UGXNC,1,Female,67,NA,Yes,No,No,0,United States,California,Sacramento,95817,NA,38.550722,-121.457314,1466,14966,3,No Churn
1785-BPHTP,1,Male,69,No,NA,No,No,0,United States,California,Los Angeles,90067,"34.057496, -118.413959",34.057496,-118.413959,58,2527,3,NA
9378-FXTIZ,1,NA,NA,No,No,Yes,No,0,United States,California,Oxnard,93033,"34.156629, -119.117218",34.156629,-119.117218,626,77791,3,NA
5813-UECBU,NA,Female,35,No,No,Yes,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,No Churn
2141-RRYGO,1,NA,53,No,No,No,No,0,United States,California,Foresthill,95631,"39.031876, -120.811141",39.031876,-120.811141,1388,5714,3,No Churn
1360-RCYRT,1,Female,45,No,No,Yes,No,0,United States,California,San Diego,92124,NA,32.827238,-117.089287,375,30206,4,No Churn
1302-UHBDD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1169-SAOCL,1,Male,27,Yes,No,Yes,Yes,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Churn
7495-OOKFY,NA,Male,37,No,No,Yes,Yes,2,United States,California,San Dimas,91773,"34.102119, -117.815532",34.102119,-117.815532,278,33878,4,No Churn
5839-SUYVZ,1,Female,80,No,Yes,No,No,NA,United States,California,Malibu,90263,"34.037037, -118.705803",34.037037,NA,84,11,3,Price
6188-UXBBR,1,Female,NA,No,No,Yes,No,0,NA,California,San Diego,92126,"32.886925, -117.152162",32.886925,NA,376,74232,2,Competitor
2200-DSAAL,NA,Male,60,No,No,Yes,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Churn
4678-DVQEO,1,Male,NA,No,No,Yes,NA,3,United States,NA,NA,95445,"38.848082, -123.50608",38.848082,-123.50608,1280,1916,5,No Churn
6005-OBZPH,1,Male,29,Yes,No,No,Yes,1,United States,California,NA,91325,"34.236683, -118.517588",34.236683,-118.517588,200,32307,5,No Churn
9795-SHUHB,1,Male,68,No,Yes,Yes,NA,0,United States,California,Chula Vista,91915,"32.605012, -116.97595",32.605012,-116.97595,298,9278,NA,No Churn
9356-AXGMP,1,Male,71,No,Yes,Yes,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,No Churn
1245-HARPS,1,Male,30,No,No,No,No,0,United States,California,Redding,96001,"40.587919, -122.464732",40.587919,-122.464732,1559,31586,1,Dissatisfaction
0078-XZMHT,1,Male,34,No,No,No,No,0,United States,NA,Santa Monica,90401,"34.015481, -118.493231",NA,-118.493231,103,5221,5,No Churn
8853-TZDGH,NA,Male,66,NA,Yes,Yes,No,0,United States,California,Kingsburg,93631,"36.478239, -119.52137",36.478239,-119.52137,814,14088,4,No Churn
9620-QJREV,1,Male,20,Yes,No,No,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Churn
3113-IWHLC,NA,Female,23,Yes,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dissatisfaction
3324-OIRTO,1,Female,41,No,No,Yes,Yes,3,NA,California,Salton City,92275,NA,NA,-115.955541,422,799,5,No Churn
3570-YUEKJ,1,Female,64,No,No,NA,No,0,NA,California,Los Angeles,90058,"34.001617, -118.222274",34.001617,-118.222274,50,3642,NA,No Churn
7581-EBBOU,NA,Male,27,Yes,No,Yes,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,No Churn
7750-EYXWZ,1,Female,80,No,Yes,Yes,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Attitude
5360-LJCNJ,1,Female,70,No,Yes,Yes,No,0,NA,California,Monterey Park,91755,"34.049172, -118.115022",34.049172,-118.115022,267,26933,3,No Churn
7011-CVEUC,1,Male,26,Yes,No,Yes,No,0,United States,California,Capay,NA,"38.681651, -122.130569",38.681651,-122.130569,NA,NA,3,NA
7517-LDMPS,NA,Female,58,NA,No,No,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,No Churn
5949-XIKAE,1,Female,NA,NA,No,No,No,0,United States,California,Los Alamitos,90720,"33.79499, -118.065591",NA,-118.065591,140,21343,3,NA
2592-SEIFQ,1,Female,49,No,No,No,NA,0,United States,California,Oroville,95966,"39.473896, -121.415927",39.473896,-121.415927,1538,28382,NA,Competitor
3794-NFNCH,1,Male,50,No,No,Yes,Yes,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,No Churn
8920-NAVAY,1,Female,NA,NA,No,No,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,No Churn
4674-HGNUA,1,Female,53,NA,No,Yes,No,0,United States,California,Hesperia,92345,"34.361387, -117.337509",34.361387,-117.337509,462,68515,3,No Churn
1837-YQUCE,NA,Female,58,No,No,No,No,0,United States,California,Sunset Beach,90742,"33.719221, -118.073596",33.719221,-118.073596,145,1107,NA,NA
2674-MLXMN,1,Female,NA,No,No,No,No,0,United States,California,NA,95360,"37.343846, -121.039391",37.343846,-121.039391,1227,8504,NA,Price
9793-WECQC,NA,Male,34,No,No,No,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1710-RCXUS,1,Male,42,No,No,NA,Yes,3,United States,California,Westport,95488,"39.724433, -123.767578",39.724433,-123.767578,1310,309,3,NA
8561-NMTBD,1,NA,46,No,No,No,Yes,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,No Churn
6960-HVYXR,1,Female,47,No,NA,No,No,NA,United States,California,Pismo Beach,93449,"35.165668, -120.655842",35.165668,-120.655842,739,8564,NA,No Churn
0864-FVJNJ,1,Female,32,No,No,No,No,0,United States,NA,Los Angeles,90022,"34.02381, -118.156582",34.02381,-118.156582,21,68701,5,No Churn
8395-ETZKQ,NA,Male,53,No,No,No,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,No Churn
1544-JJMYL,1,Female,65,No,Yes,NA,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Attitude
6317-YPKDH,1,Male,23,Yes,No,No,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,Attitude
3525-DVKFN,1,Male,30,No,No,No,No,0,United States,California,Anaheim,92801,"33.844983, -117.952151",33.844983,-117.952151,582,60553,NA,NA
4929-ROART,1,Female,35,No,No,Yes,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
8305-VHZBZ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8205-VSLRB,1,Male,44,No,No,No,No,NA,United States,California,San Diego,92121,"32.898613, -117.202937",32.898613,-117.202937,372,4258,1,Competitor
6897-RWMUB,1,Female,69,No,Yes,No,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
0019-EFAEP,1,NA,68,No,Yes,Yes,No,0,United States,California,Anaheim,NA,NA,33.807864,-117.923782,NA,NA,3,No Churn
2821-WARNZ,1,Female,78,No,Yes,No,No,NA,United States,California,San Rafael,94901,"37.972662, -122.491452",37.972662,-122.491452,1047,40239,3,No Churn
5968-XQIVE,1,Female,NA,No,No,No,No,NA,United States,California,Birds Landing,94512,"38.140719, -121.838298",NA,-121.838298,957,138,NA,NA
3814-MLAXC,1,NA,21,Yes,No,No,No,0,United States,California,NA,NA,"34.079449, -118.548306",34.079449,-118.548306,NA,NA,5,NA
2694-CIUMO,1,Male,38,No,No,NA,Yes,NA,United States,NA,Volcano,95689,"38.481902, -120.603668",38.481902,-120.603668,1435,1273,4,No Churn
9931-KGHOA,1,Female,61,NA,NA,No,No,NA,United States,California,Carlsbad,92009,"33.098018, -117.258203",NA,-117.258203,319,43161,3,No Churn
2840-XANRC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0011-IGKFF,1,Male,42,No,No,No,No,0,United States,California,Fairfax,94930,NA,37.971751,-122.611873,1057,8486,NA,No Churn
8215-NGSPE,1,Female,48,No,No,Yes,Yes,3,United States,California,Dos Rios,95429,NA,39.756049,-123.358701,1269,91,NA,NA
0617-AQNWT,1,Male,19,Yes,No,Yes,No,0,United States,California,Garden Grove,92843,"33.764018, -117.931507",33.764018,-117.931507,597,43491,4,No Churn
0859-YGKFW,1,Female,NA,No,No,No,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Churn
1395-OFUWC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4826-DXMUP,1,Male,52,No,No,Yes,Yes,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,No Churn
1431-AIDJQ,NA,NA,34,No,No,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,No Churn
3197-NNYNB,1,Male,37,No,No,No,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Competitor
2990-HWIML,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5285-MVEHD,1,NA,46,NA,NA,Yes,Yes,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA
1751-NCDLI,1,NA,29,NA,No,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,No Churn
7625-XCQRH,NA,Male,46,No,NA,No,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
9274-UARKJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7112-OPOTK,NA,Male,25,Yes,No,Yes,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,No Churn
4009-ALQFH,1,Male,30,No,No,No,No,0,United States,California,San Diego,92117,"32.825086, -117.199424",32.825086,-117.199424,368,51213,2,Competitor
1089-XZWHH,1,Male,47,No,No,Yes,NA,1,United States,California,Hayward,94541,"37.674002, -122.076796",NA,-122.076796,975,60274,5,No Churn
4320-QMLLA,1,Male,42,No,No,Yes,No,0,NA,California,Sacramento,95829,"38.486502, -121.334051",38.486502,-121.334051,1478,11396,NA,No Churn
6349-JDHQP,1,Male,NA,No,Yes,No,No,0,United States,California,San Diego,92126,"32.886925, -117.152162",32.886925,-117.152162,376,74232,NA,Competitor
2737-YNGYW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9926-PJHDQ,1,Female,61,No,No,No,No,0,NA,California,NA,91790,"34.066964, -117.937007",NA,-117.937007,285,44099,NA,NA
1907-UBQFC,1,Female,58,NA,No,No,No,0,United States,California,Felton,95018,"37.089111, -122.062213",37.089111,-122.062213,1093,8728,3,No Churn
6923-EFPNL,1,Female,36,No,No,Yes,No,0,United States,California,Los Angeles,90001,"33.973616, -118.24902",33.973616,-118.24902,1,54492,3,No Churn
9003-CPATH,1,Male,40,No,No,Yes,Yes,2,United States,California,Prather,NA,"37.007238, -119.505661",37.007238,NA,NA,NA,3,NA
4526-ZJJTM,1,Male,31,NA,No,No,No,0,United States,California,Aptos,95003,"37.013471, -121.877877",37.013471,-121.877877,1083,24227,5,No Churn
0093-EXYQL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0337-CNPZE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8382-SHQEH,1,Male,68,NA,Yes,NA,No,0,United States,California,Castroville,95012,"36.784481, -121.759054",36.784481,-121.759054,1090,8582,3,No Churn
6427-FEFIG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3482-ABPKK,1,Male,27,Yes,No,Yes,No,NA,United States,California,Albany,94706,"37.890274, -122.295192",37.890274,-122.295192,1037,15882,2,Dissatisfaction
1768-ZAIFU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1406-PUQVY,1,NA,43,No,No,Yes,No,NA,United States,California,Ventura,93003,"34.279221, -119.221437",34.279221,-119.221437,616,46894,3,No Churn
0431-APWVY,1,Male,48,No,No,No,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6303-KFWSL,1,NA,32,NA,NA,Yes,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,No Churn
9248-OJYKK,1,Male,47,No,No,Yes,No,0,United States,California,Burney,96013,"40.946785, -121.719489",40.946785,-121.719489,1568,4552,1,NA
8947-YRTDV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2977-CEBSX,1,Female,47,No,NA,Yes,NA,0,United States,California,White Water,92282,"33.972293, -116.654195",NA,-116.654195,428,805,1,NA
9000-PLFUZ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9617-UDPEU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5656-JAMLX,1,Female,45,NA,No,No,No,NA,United States,California,Clements,95227,"38.227285, -121.02789",38.227285,-121.02789,1165,722,1,Other
6345-ULYRW,1,Male,47,No,No,Yes,No,0,United States,NA,Santa Cruz,95060,"36.993451, -122.098858",36.993451,-122.098858,1110,43192,1,Dissatisfaction
3400-ESFUW,1,Male,47,No,No,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Churn
4923-ADWXJ,1,NA,59,No,No,No,No,0,United States,California,Los Angeles,NA,"34.003553, -118.308933",34.003553,-118.308933,NA,NA,1,Competitor
6092-QZVPP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6650-VJONK,1,Male,77,No,Yes,Yes,No,NA,United States,California,Downey,90240,"33.956228, -118.120993",NA,-118.120993,72,24908,1,Attitude
7504-UWHNB,1,Female,70,NA,NA,NA,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,No Churn
9848-JQJTX,1,Female,31,No,No,No,No,0,United States,California,Santa Barbara,93109,"34.406256, -119.726936",34.406256,-119.726936,639,10986,3,No Churn
0575-CUQOV,1,Male,37,No,No,NA,No,0,United States,California,Ione,95640,NA,38.33788,-120.954202,1397,9752,4,No Churn
2560-QTSBS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1187-WILMM,NA,Female,37,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,No Churn
9853-JFZDU,1,NA,47,No,No,No,NA,0,United States,California,NA,92233,"33.143826, -115.497485",33.143826,-115.497485,395,7857,5,No Churn
4013-TLDHQ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5651-WYIPH,1,Male,50,NA,NA,Yes,NA,2,United States,California,Villa Park,92861,"33.817473, -117.810462",33.817473,-117.810462,601,5935,NA,No Churn
6302-JGYRJ,1,NA,25,Yes,No,NA,No,0,United States,California,Brea,92823,"33.924143, -117.79387",33.924143,-117.79387,590,1408,4,No Churn
8634-CILSZ,1,Female,19,Yes,No,No,No,0,United States,California,Lake Elsinore,NA,"33.655421, -117.391751",33.655421,-117.391751,NA,NA,4,No Churn
0487-RPVUM,1,Male,35,No,No,Yes,Yes,1,United States,NA,Montclair,91763,"34.072121, -117.698319",34.072121,-117.698319,271,34447,5,NA
1644-IRKSF,1,NA,26,Yes,No,Yes,No,0,United States,California,Armona,93202,"36.315979, -119.710852",NA,NA,644,2872,3,Competitor
9651-GTSAQ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9878-TNQGW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7609-NRNCA,NA,Female,NA,No,No,No,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,No Churn
7969-FFOWG,NA,Male,NA,Yes,NA,No,No,0,United States,NA,El Monte,91732,"34.074492, -118.01462",34.074492,-118.01462,253,62660,3,Attitude
7632-MNYOY,1,Male,58,No,No,NA,No,0,United States,California,Modesto,95350,"37.671806, -121.007575",37.671806,NA,1220,52872,2,Competitor
0197-PNKNK,1,Male,55,No,No,No,No,0,United States,California,Santa Maria,93454,NA,NA,-120.25672900000001,744,30540,5,NA
2079-FBMZK,1,NA,79,No,Yes,Yes,No,0,United States,California,Five Points,93624,"36.397745, -120.119911",36.397745,-120.119911,808,1852,4,No Churn
1465-VINDH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2220-IAHLS,1,Male,NA,No,No,No,No,0,United States,California,Villa Park,92861,"33.817473, -117.810462",33.817473,-117.810462,601,5935,4,No Churn
1591-NFNLQ,1,Female,53,No,NA,No,No,0,United States,California,Van Nuys,91406,"34.195685, -118.490752",34.195685,-118.490752,227,50047,5,No Churn
6650-BWFRT,1,Female,44,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,No Churn
5995-SNNEW,1,Female,20,Yes,No,Yes,No,0,United States,NA,Hayward,94541,"37.674002, -122.076796",NA,-122.076796,975,60274,3,No Churn
1352-HNSAW,1,NA,68,No,Yes,Yes,No,0,United States,California,Knights Landing,95645,"38.875508, -121.765866",38.875508,-121.765866,1400,1793,4,No Churn
8010-EZLOU,NA,Male,NA,No,No,No,Yes,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,No Churn
4531-AUZNK,1,Female,41,No,No,NA,No,0,United States,California,Temecula,92592,NA,33.507255,-117.029473,532,46171,4,No Churn
6211-WWLTF,1,Female,61,No,No,No,No,NA,United States,California,Berkeley,94709,"37.878554, -122.26609",37.878554,-122.26609,1040,10147,NA,Attitude
9867-XOBQA,1,NA,NA,No,No,No,No,0,NA,California,Rancho Cordova,95670,"38.602723, -121.279913",38.602723,-121.279913,1419,49729,NA,Price
0107-YHINA,1,NA,56,No,No,Yes,No,0,United States,California,Lee Vining,93541,"37.890145, -119.184087",37.890145,-119.184087,772,504,3,No Churn
7971-HLVXI,1,Female,NA,No,Yes,Yes,No,NA,United States,California,Perris,92570,"33.787298, -117.320676",33.787298,-117.320676,522,36817,4,No Churn
